Steps,    Chain,           Shake,           Chi,             Rama,            Excluded,        DSSP,            P_AP,            Water,           Burial,          Helix,           AMH-Go,       Frag_Mem,        Vec_FM,          Membrane,        SSB,          VTotal,      Ebond,     Epair
1892000, 258.035672059147, 0, 38.896105992281, -123.323647495107, 0, 0, 0, -20.2218701813111, -57.610391154067, 0, 0, -325.732728931417, 0, 0, 0, -229.956859710474, 91.0158141320308, 7.02432214406491
1896000, 225.26191084979, 0, 42.1686552805189, -118.279367965861, 0, 0, 0, -30.3816485668962, -54.7284881470437, 0, 0, -326.549778433386, 0, 0, 0, -262.508716982878, 94.9971465817947, 7.75613840112735
1900000, 292.050150318767, 0, 44.9608025441791, -122.734197106896, 0, 0, 0, -23.7434457749189, -56.3498980815673, 0, 0, -323.281822004864, 0, 0, 0, -189.0984101053, 77.1530160028435, 7.68552991146707
1904000, 256.908691245653, 0, 54.0256247264845, -121.366296746833, 0, 0, 0, -34.072731884212, -56.0190885489544, 0, 0, -320.335264352094, 0, 0, 0, -220.859065559956, 90.355212148954, 4.62552593445295
1908000, 239.038862675249, 0, 41.6557460908063, -124.95246609623, 0, 0, 0, -21.5022181946623, -56.3347165771623, 0, 0, -326.849781032569, 0, 0, 0, -248.944573134568, 97.4746740141058, 3.60936956537519
1912000, 202.687934419474, 0, 38.3189082849613, -117.284178949092, 0, 0, 0, -30.8943902429426, -56.1100724843001, 0, 0, -328.945372316769, 0, 0, 0, -292.227171288668, 87.9049817374426, 5.16250677946815
1916000, 192.909264284834, 0, 49.0419408010913, -123.158776515306, 0, 0, 0, -35.7432861736179, -55.5721400323104, 0, 0, -326.957382555553, 0, 0, 0, -299.480380190862, 83.5427979494601, 4.78649398196318
1920000, 261.137160397725, 0, 47.5993921669868, -126.010163296592, 0, 0, 0, -30.9550849756867, -55.8909776437115, 0, 0, -327.858853114199, 0, 0, 0, -231.978526465477, 74.3847910173941, 6.94502819252704
1924000, 200.779661961055, 0, 44.8970261716758, -120.49626129212, 0, 0, 0, -29.9116805707146, -55.5430291414817, 0, 0, -332.643390364313, 0, 0, 0, -292.917673235899, 79.1384496904519, 5.17216812559216
1928000, 172.015396229872, 0, 41.0733711912745, -122.542904737247, 0, 0, 0, -28.6132635007469, -54.907981834537, 0, 0, -327.345478439887, 0, 0, 0, -320.320861091271, 94.6233486205222, 6.52973174636382
1932000, 247.292582128255, 0, 41.1820907262589, -122.286910351119, 0, 0, 0, -31.0406162625672, -54.3739037440468, 0, 0, -326.032432309399, 0, 0, 0, -245.259189812618, 88.5931634923858, 6.8563164783363
1936000, 197.485836556144, 0, 42.5110021638662, -118.595082977145, 0, 0, 0, -26.2620278824388, -55.3428194192634, 0, 0, -327.920965230814, 0, 0, 0, -288.124056789651, 86.1693526191515, 6.89155057364662
1940000, 250.218537155344, 0, 38.1980883513048, -124.732218889975, 0, 0, 0, -29.3850945957172, -56.3458498371661, 0, 0, -333.86809605031, 0, 0, 0, -255.914633866519, 84.1651740884274, 6.12803903062207
1944000, 148.861883992575, 0, 50.6401587273357, -119.141205526732, 0, 0, 0, -30.5289305159037, -56.4084447353182, 0, 0, -327.81901020306, 0, 0, 0, -334.395548261103, 81.815629724467, 10.2549849248701
1948000, 207.467467075339, 0, 45.6143447577006, -125.663921045448, 0, 0, 0, -27.3138338249406, -54.5766832680102, 0, 0, -330.85944445419, 0, 0, 0, -285.332070759549, 99.036610880794, 3.47584973159132
1952000, 256.223060916252, 0, 41.8802705650827, -123.271133388177, 0, 0, 0, -30.9100563135948, -55.0626263848118, 0, 0, -327.913190416196, 0, 0, 0, -239.053675021445, 86.9252778761295, 8.3740648523491
1956000, 184.600363018237, 0, 40.5510460118774, -119.713500407696, 0, 0, 0, -31.7193252152593, -56.0165444919989, 0, 0, -326.636834815567, 0, 0, 0, -308.934795900407, 82.6999387088006, 5.20166434506452
1960000, 191.232781155086, 0, 44.3458852945351, -119.192860257941, 0, 0, 0, -28.9593043634222, -56.3797656145549, 0, 0, -324.22936409561, 0, 0, 0, -293.182627881907, 104.189450784552, 7.51963106044837
1964000, 258.782120706824, 0, 63.1446418269532, -121.235428680097, 0, 0, 0, -34.501967903612, -55.8323654383973, 0, 0, -332.733887987343, 0, 0, 0, -222.376887475672, 88.4227885082752, 11.0351310854532
1968000, 198.174183872718, 0, 49.2620652582382, -123.942904291695, 0, 0, 0, -31.8836055814701, -56.7591649117683, 0, 0, -325.00282747514, 0, 0, 0, -290.152253129117, 99.3768686434273, 8.17006879397999
1972000, 253.434552004894, 0, 41.3637876444614, -124.182346434406, 0, 0, 0, -35.2132478626157, -56.246242001497, 0, 0, -327.997977479791, 0, 0, 0, -248.841474128954, 88.069005980622, 9.26343272225026
1976000, 209.126664810122, 0, 48.2407341863939, -124.305931347719, 0, 0, 0, -29.6176036409031, -56.218046546488, 0, 0, -331.205753127818, 0, 0, 0, -283.979935666412, 90.870613040749, 3.28579151103552
1980000, 243.662831056419, 0, 53.5919621557427, -124.09603815696, 0, 0, 0, -31.4853685856239, -56.0493054333834, 0, 0, -329.160778584547, 0, 0, 0, -243.536697548353, 90.2682580359696, 3.98697262425819
1984000, 186.388317927711, 0, 47.3670981141132, -128.623374021284, 0, 0, 0, -35.2520986147826, -55.5768081541231, 0, 0, -331.528800939306, 0, 0, 0, -317.225665687671, 88.1116160384607, 8.34589191745615
1988000, 222.850454917702, 0, 60.4404462645544, -129.478921796527, 0, 0, 0, -26.6679949421784, -55.9090973373389, 0, 0, -323.835031673628, 0, 0, 0, -252.600144567416, 94.6105152898571, 5.18849081874074
1992000, 230.654384090763, 0, 54.8324592178888, -125.638257115533, 0, 0, 0, -31.8625154222875, -57.031394945078, 0, 0, -325.301056599321, 0, 0, 0, -254.346380773568, 74.9024196074602, 8.10926820696193
1996000, 223.373134634615, 0, 44.9730874492164, -126.041843296285, 0, 0, 0, -32.1501332136081, -55.3717754390543, 0, 0, -325.135796560868, 0, 0, 0, -270.353326425984, 80.998136618992, 3.52914093347534
2000000, 176.680263546477, 0, 36.0374328921551, -125.60310417087, 0, 0, 0, -26.1090296146387, -55.7245059662103, 0, 0, -323.036314921992, 0, 0, 0, -317.755258235079, 85.1052962895395, 3.63737249960738
2004000, 233.783132402955, 0, 53.1615675658542, -127.071312829494, 0, 0, 0, -30.963819597436, -56.072271422034, 0, 0, -334.886302607185, 0, 0, 0, -262.04900648734, 75.9246888898396, 5.07095843872854
2008000, 251.928458058843, 0, 34.1101911757666, -124.534125125327, 0, 0, 0, -20.4172618014605, -54.7871224224946, 0, 0, -326.563621934408, 0, 0, 0, -240.263482049081, 91.3127387027729, 6.46057519973796
2012000, 207.90256597, 0, 49.838082341956, -123.624588952153, 0, 0, 0, -30.8673671515953, -56.9433878000688, 0, 0, -333.049399962337, 0, 0, 0, -286.744095554198, 75.9007701455118, 7.98426243941185
2016000, 200.732013856678, 0, 53.9617476821467, -114.699083846822, 0, 0, 0, -35.0022286424548, -56.0744945560596, 0, 0, -327.123387532867, 0, 0, 0, -278.205433039379, 79.2328656217341, 8.47741499517704
2020000, 211.537188289032, 0, 48.7711072911023, -123.269122631899, 0, 0, 0, -29.2461132774343, -55.084502550885, 0, 0, -324.4562229815, 0, 0, 0, -271.747665861584, 96.5619690653582, 6.45585330877516
2024000, 268.542735104403, 0, 56.3086962545564, -126.384763281769, 0, 0, 0, -24.5311809855717, -56.3704315622588, 0, 0, -331.156933883334, 0, 0, 0, -213.591878353974, 71.2260421544887, 9.19319524132162
2028000, 197.253071046424, 0, 41.6697992390479, -122.379855021499, 0, 0, 0, -24.4166230350557, -54.9568906120374, 0, 0, -323.31486749495, 0, 0, 0, -286.14536587807, 84.6059346945245, 5.50434713702966
2032000, 186.135052748936, 0, 44.4866356612033, -120.919453002163, 0, 0, 0, -21.8761414575547, -55.3378183678906, 0, 0, -325.796392287995, 0, 0, 0, -293.308116705464, 93.4542714583995, 8.4624664927526
2036000, 209.770667225621, 0, 53.5571862421975, -124.367383998261, 0, 0, 0, -22.8462484837223, -54.5458232694187, 0, 0, -326.495349571946, 0, 0, 0, -264.92695185553, 82.5106157426032, 5.65183741195488
2040000, 174.142480675781, 0, 38.2429601063955, -118.711445092369, 0, 0, 0, -30.6975051702002, -55.9149502518076, 0, 0, -327.349915518983, 0, 0, 0, -320.288375251183, 91.8456700605955, 8.96087415240463
2044000, 195.95098866575, 0, 35.7205569097172, -118.144285231982, 0, 0, 0, -35.9558045139723, -56.4882042841566, 0, 0, -325.994439974882, 0, 0, 0, -304.911188429526, 88.0327588667164, 5.69896611780019
2048000, 249.024387138726, 0, 50.5311662269643, -123.901778539944, 0, 0, 0, -35.9254652178615, -54.9694879201399, 0, 0, -323.985623131415, 0, 0, 0, -239.22680144367, 84.3104287621741, 6.71776312626859
2052000, 235.880965022867, 0, 48.7336150078217, -120.289313358355, 0, 0, 0, -37.5953246581922, -55.0741624375538, 0, 0, -323.568372370298, 0, 0, 0, -251.91259279371, 81.5753576928348, 6.6432084697253
2056000, 227.809329859224, 0, 46.5181042968621, -114.396018732669, 0, 0, 0, -28.4870120605164, -55.5280246883599, 0, 0, -322.574600485833, 0, 0, 0, -246.658221811292, 72.7828610723059, 5.38730630294871
2060000, 216.231460150045, 0, 43.1685935004462, -114.155409009498, 0, 0, 0, -39.7194635024891, -56.9541295693198, 0, 0, -320.139692437756, 0, 0, 0, -271.568640868572, 87.0444498150884, 7.70097986345777
2064000, 205.61299954507, 0, 40.3459048786581, -118.386043906652, 0, 0, 0, -35.627236986072, -55.2095390260689, 0, 0, -324.002399926845, 0, 0, 0, -287.26631542191, 75.7085425166287, 6.13765461970293
2068000, 187.619921773776, 0, 48.1489598612006, -121.156729747702, 0, 0, 0, -41.0837577367222, -56.3875709955827, 0, 0, -325.26039990802, 0, 0, 0, -308.11957675305, 86.7615408309585, 5.70122626235615
2072000, 236.353017643989, 0, 44.7340354117679, -123.684705237038, 0, 0, 0, -35.2307067763462, -54.5334743869582, 0, 0, -327.493514831502, 0, 0, 0, -259.855348176088, 98.9052224215741, 5.8705550283955
2076000, 178.900742140111, 0, 48.3536993303539, -118.514979512551, 0, 0, 0, -26.584656676863, -56.4497905051694, 0, 0, -324.466952747799, 0, 0, 0, -298.761937971918, 82.8251895718906, 10.8990829200388
2080000, 205.548084726761, 0, 46.5464684502307, -125.023585131357, 0, 0, 0, -29.7401091295762, -56.1602481781066, 0, 0, -330.824676377964, 0, 0, 0, -289.654065640012, 95.5725961059564, 7.05947138159882
2084000, 220.565212599473, 0, 45.0419538499839, -125.64107349534, 0, 0, 0, -35.2511071858175, -56.4660564370222, 0, 0, -325.834242373958, 0, 0, 0, -277.585313042681, 83.9675755136793, 4.04162223090892
2088000, 192.931741572475, 0, 43.9992588679658, -123.139333606863, 0, 0, 0, -35.472323741061, -56.025230255386, 0, 0, -326.523508354026, 0, 0, 0, -304.229395516895, 78.6267933261138, 8.59062282119468
2092000, 215.37005252919, 0, 47.5583413195067, -125.835988920989, 0, 0, 0, -34.1577555911054, -55.7088156798633, 0, 0, -325.114091419307, 0, 0, 0, -277.888257762568, 96.2438006350713, 3.76792534513674
2096000, 203.809453048743, 0, 51.0792925317252, -123.269644803553, 0, 0, 0, -35.3364784243015, -56.9468396965301, 0, 0, -325.397153258235, 0, 0, 0, -286.061370602151, 83.6607730012201, 6.83452910930787
2100000, 188.862523119495, 0, 48.442433255328, -124.242971881551, 0, 0, 0, -30.2851907561801, -54.6946083289549, 0, 0, -326.121710850051, 0, 0, 0, -298.039525441914, 95.5712658134716, 7.70929618402551
2104000, 238.515787978898, 0, 50.3384819539227, -124.522986132533, 0, 0, 0, -30.7002060270171, -56.0908604691538, 0, 0, -325.935493916477, 0, 0, 0, -248.39527661236, 69.434851023676, 9.02063587358499
2108000, 216.461023053037, 0, 42.4664893254381, -122.796160270729, 0, 0, 0, -35.7490702023263, -55.8635941743309, 0, 0, -327.910294150582, 0, 0, 0, -283.391606419493, 83.6136811287522, 7.78082651356902
2112000, 232.801672999409, 0, 46.3552111019734, -117.714928445742, 0, 0, 0, -38.3591659636838, -54.8170969758515, 0, 0, -326.716513715057, 0, 0, 0, -258.450820998952, 89.3476127881348, 12.0006539706427
2116000, 161.854626541367, 0, 37.4134880982094, -116.905503806741, 0, 0, 0, -35.8581918086168, -55.3861242613021, 0, 0, -324.804929989752, 0, 0, 0, -333.686635226836, 86.8459356000406, 6.15713667285137
2120000, 185.573638213834, 0, 39.2933247665154, -124.882731626421, 0, 0, 0, -34.2874576974722, -56.049029857838, 0, 0, -332.313211017936, 0, 0, 0, -322.665467219318, 75.3883450129876, 7.96565859284722
2124000, 188.46801144122, 0, 35.3878099318151, -126.826061125432, 0, 0, 0, -27.5458332441868, -56.5549117724514, 0, 0, -326.003550873502, 0, 0, 0, -313.074535642537, 90.121407365949, 4.46202956623123
2128000, 190.057742442612, 0, 28.1644231037472, -118.596552243281, 0, 0, 0, -33.834443344134, -55.1189967365288, 0, 0, -327.83412827606, 0, 0, 0, -317.161955053645, 76.0718025440855, 6.53933775839834
2132000, 214.079131216991, 0, 39.292745607195, -123.804025702236, 0, 0, 0, -28.0909850846218, -56.8027979987839, 0, 0, -323.45532561083, 0, 0, 0, -278.781257572286, 80.9859158074999, 4.54850924549832
2136000, 213.602597214311, 0, 43.5201257272781, -121.488586663755, 0, 0, 0, -42.1223343791235, -56.3731302447232, 0, 0, -328.296546682749, 0, 0, 0, -291.157875028762, 87.9626823380868, 8.12054322218626
2140000, 219.393469833279, 0, 45.8374772365558, -126.786998358451, 0, 0, 0, -34.3922313032941, -57.1254538666332, 0, 0, -322.360818840479, 0, 0, 0, -275.434555299023, 85.9246676658713, 5.75249479782159
2144000, 218.138275024622, 0, 51.1578765473726, -124.241145092061, 0, 0, 0, -36.4680041147991, -55.136194083933, 0, 0, -328.943502784841, 0, 0, 0, -275.492694503639, 79.4374544328111, 8.08879710291982
2148000, 170.795308827165, 0, 47.5864981360297, -119.187192945492, 0, 0, 0, -37.0736301746426, -56.3929625442267, 0, 0, -322.258462667929, 0, 0, 0, -316.530441369096, 88.188643811261, 6.60815420392395
2152000, 227.202210961909, 0, 48.9538772486865, -132.284844486118, 0, 0, 0, -33.7323243039527, -55.9814633625785, 0, 0, -325.814428913037, 0, 0, 0, -271.656972855091, 79.9128002555064, 5.68309498268386
2156000, 218.17987222003, 0, 46.0186271750541, -120.561424160431, 0, 0, 0, -32.094794929457, -56.7361449284303, 0, 0, -324.959680591173, 0, 0, 0, -270.153545214407, 78.4334925461017, 4.40634877635623
2160000, 227.158998064508, 0, 44.3217094670877, -120.966265196244, 0, 0, 0, -34.4205850624421, -55.5163421390663, 0, 0, -321.996790611028, 0, 0, 0, -261.419275477185, 96.4555901899319, 5.96841366617134
2164000, 222.022859996868, 0, 37.1209652548946, -122.439940687164, 0, 0, 0, -31.2381248484916, -55.5257707613576, 0, 0, -328.053841007598, 0, 0, 0, -278.113852052849, 67.5483393042519, 7.02499079850288
2168000, 196.592854457472, 0, 47.0122009242483, -123.875598905261, 0, 0, 0, -23.9490870622871, -56.6164023231641, 0, 0, -327.744331662782, 0, 0, 0, -288.580364571774, 81.2826896293879, 3.51170810198176
2172000, 198.016328519815, 0, 55.8216650394197, -123.164381239206, 0, 0, 0, -36.2498790962831, -55.8006405836023, 0, 0, -323.491451102979, 0, 0, 0, -284.868358462836, 75.8957928212112, 5.22816747699975
2176000, 216.783646205051, 0, 42.3612323031923, -128.31343220827, 0, 0, 0, -28.3866041454887, -55.3122523199179, 0, 0, -328.951788590806, 0, 0, 0, -281.819198756239, 69.6817253228517, 9.52891778425986
2180000, 186.585849608793, 0, 57.5869542966452, -128.193598293516, 0, 0, 0, -30.6363315699045, -55.7052792318277, 0, 0, -329.764620220975, 0, 0, 0, -300.127025410785, 84.0996475517237, 7.31948834608187
2184000, 215.666876172953, 0, 46.2382839799608, -127.555513761942, 0, 0, 0, -23.5800831731696, -55.916070769054, 0, 0, -330.772752386542, 0, 0, 0, -275.919259937794, 90.0556709147412, 2.06030928911206
2188000, 240.60021981598, 0, 42.2538714743512, -123.193018234292, 0, 0, 0, -29.4281248505106, -55.1992400018438, 0, 0, -321.779235502646, 0, 0, 0, -246.745527298961, 81.6711070867581, 6.80184815732469
2192000, 180.90709367779, 0, 46.3599458505081, -122.059796745309, 0, 0, 0, -41.3939960735631, -54.8177160930551, 0, 0, -324.905318186518, 0, 0, 0, -315.909787570147, 96.87342592156, 7.28170506304414
2196000, 209.641264926869, 0, 55.7725699603645, -121.566830238251, 0, 0, 0, -27.7824189974157, -55.953462763339, 0, 0, -327.13022226782, 0, 0, 0, -267.019099379592, 70.185490890627, 4.75951661236807
2200000, 210.632333958673, 0, 45.9277878629926, -125.626116147998, 0, 0, 0, -30.2500302773287, -55.7051995399699, 0, 0, -328.999968142566, 0, 0, 0, -284.021192286197, 87.8319518456943, 8.85993229224135
2204000, 228.15700530754, 0, 49.9925507059686, -126.957054655949, 0, 0, 0, -34.8641695675427, -56.3887544044138, 0, 0, -323.339942506656, 0, 0, 0, -263.400365121053, 79.9172069177377, 5.92023629817124
2208000, 233.589984048816, 0, 49.5604761482711, -125.597101572286, 0, 0, 0, -25.2016789704434, -56.0378212429525, 0, 0, -326.818936579659, 0, 0, 0, -250.505078168254, 92.7715712447667, 7.93418471261944
2212000, 191.832667889739, 0, 31.0552531057158, -124.647885401647, 0, 0, 0, -29.9267611697253, -56.5355404278842, 0, 0, -329.522076859554, 0, 0, 0, -317.744342863356, 78.231438733424, 11.3780378355719
2216000, 172.291566733852, 0, 50.421912122265, -122.127144349469, 0, 0, 0, -20.8786712844654, -56.3241337665285, 0, 0, -329.411139304201, 0, 0, 0, -306.027609848547, 72.7010625995862, 4.92104217305057
2220000, 203.277989709552, 0, 51.3498682515077, -115.775689212499, 0, 0, 0, -31.506779587043, -55.2646044750427, 0, 0, -325.986382513014, 0, 0, 0, -273.905597826539, 84.2428398939865, 9.40023318392163
2224000, 188.343377473061, 0, 53.3069795583734, -125.019494641528, 0, 0, 0, -30.1709278004285, -54.8206073364371, 0, 0, -329.675228153051, 0, 0, 0, -298.03590090001, 84.0709774178038, 6.79808057697905
2228000, 202.075348416956, 0, 45.7963396576108, -122.631575872273, 0, 0, 0, -30.8566171012353, -55.9666569660433, 0, 0, -332.371275249961, 0, 0, 0, -293.954437114946, 89.7103010300234, 8.59275173932905
2232000, 204.481476150336, 0, 53.488132099688, -118.897855499265, 0, 0, 0, -39.8520015141888, -56.4342794181348, 0, 0, -326.286477240755, 0, 0, 0, -283.50100542232, 75.1085821730638, 4.63051436331319
2236000, 189.994551094782, 0, 38.6714949828747, -125.698787818233, 0, 0, 0, -30.793126545067, -57.3023767197058, 0, 0, -331.018410910828, 0, 0, 0, -316.146655916177, 86.3336495669535, 5.67864909532679
2240000, 187.28145670357, 0, 43.9119110334238, -115.239805974578, 0, 0, 0, -28.7202171588927, -56.3136540498333, 0, 0, -323.87462874337, 0, 0, 0, -292.95493818968, 86.5071499535152, 6.53315239210735
2244000, 217.352816123744, 0, 44.0561967162328, -125.787527767226, 0, 0, 0, -28.4063808847717, -55.812397340249, 0, 0, -329.279857313413, 0, 0, 0, -277.877150465683, 72.5939405761528, 8.4939699198592
2248000, 255.91389698504, 0, 53.8278842571965, -124.144045758986, 0, 0, 0, -33.8671458915263, -55.6477683281699, 0, 0, -324.05087016762, 0, 0, 0, -227.968048904066, 99.177248941095, 4.58283065446428
2252000, 240.822254709168, 0, 48.7300879287657, -125.421268976815, 0, 0, 0, -30.3040030661771, -55.7443977002836, 0, 0, -330.982447806954, 0, 0, 0, -252.899774912296, 79.4995984021711, 6.08930050471624
2256000, 182.484906820893, 0, 46.2393976113259, -118.355638973396, 0, 0, 0, -33.971117834547, -56.2287500822777, 0, 0, -323.129505949152, 0, 0, 0, -302.960708407154, 78.2140868402328, 7.90374167245452
2260000, 227.267828968457, 0, 53.1221206421231, -121.325018475229, 0, 0, 0, -36.3209457897635, -56.6081296132182, 0, 0, -330.750809750083, 0, 0, 0, -264.614954017714, 72.7215446914905, 9.92688218629241
2264000, 175.123381705931, 0, 40.7502507982081, -114.1561005258, 0, 0, 0, -25.7862227140077, -54.8767431548348, 0, 0, -329.526978833799, 0, 0, 0, -308.472412724302, 78.3795181812803, 5.53308774873034
2268000, 164.03959707878, 0, 48.8248400599117, -120.729140432975, 0, 0, 0, -37.3977958693796, -56.8664358524227, 0, 0, -320.88535730732, 0, 0, 0, -323.014292323406, 83.6475208191252, 5.00893087748152
2272000, 241.828257704742, 0, 50.8516745365979, -117.555486748041, 0, 0, 0, -30.7156622636798, -55.7544312116021, 0, 0, -330.280407179652, 0, 0, 0, -241.626055161635, 84.3978182191985, 9.76685228115007
2276000, 185.882818655491, 0, 43.1890584125931, -120.961363158362, 0, 0, 0, -37.6508700288132, -56.3495838205479, 0, 0, -329.309134747695, 0, 0, 0, -315.199074687334, 64.7249997719021, 11.0033689611985
2280000, 227.075849179045, 0, 46.8947330875216, -121.342322758211, 0, 0, 0, -32.9985875669001, -55.961094438701, 0, 0, -330.073053070643, 0, 0, 0, -266.404475567888, 71.6177641645832, 3.51945255483665
2284000, 234.518694664041, 0, 46.7673076345162, -125.483156447491, 0, 0, 0, -35.6255635872077, -56.2494911367625, 0, 0, -329.991533054847, 0, 0, 0, -266.063741927751, 76.1445338422601, 4.81471121887613
2288000, 215.133099106628, 0, 52.7916877215512, -121.746135862187, 0, 0, 0, -39.1023059497742, -55.6542891507274, 0, 0, -333.497730503431, 0, 0, 0, -282.07567463794, 80.7450456441003, 9.72769567703313
2292000, 254.322725998853, 0, 54.9939283515962, -123.068668622106, 0, 0, 0, -27.2037874720884, -55.8276187420568, 0, 0, -330.228672561148, 0, 0, 0, -227.01209304695, 81.3985589439269, 7.8711010731464
2296000, 174.919533939877, 0, 49.7197374100251, -121.584779991023, 0, 0, 0, -29.763290083324, -55.5223863280685, 0, 0, -327.699419681703, 0, 0, 0, -309.930604734216, 71.0109687784493, 6.88912595313625
2300000, 160.793213676132, 0, 36.3835001406964, -125.047202648593, 0, 0, 0, -28.7783555743663, -56.5479354771554, 0, 0, -333.780022510884, 0, 0, 0, -346.97680239417, 78.8702421358799, 6.25273859112649
2304000, 208.156283790879, 0, 55.9104643337059, -122.696621628837, 0, 0, 0, -31.241236566774, -55.1588008969682, 0, 0, -335.799017635009, 0, 0, 0, -280.828928603003, 79.7573414191686, 4.85659256997673
2308000, 194.264397687354, 0, 35.7121915025973, -124.091263432597, 0, 0, 0, -36.3463149326484, -55.8319120533452, 0, 0, -323.787603113056, 0, 0, 0, -310.080504341695, 84.2675618210563, 5.62363487233033
2312000, 208.104006121916, 0, 51.053401291554, -120.304704290447, 0, 0, 0, -35.7052204235294, -55.1261145830482, 0, 0, -334.403226422432, 0, 0, 0, -286.381858305987, 79.4098570372886, 7.33979205533447
2316000, 182.739898162318, 0, 37.0349149901858, -125.58565097416, 0, 0, 0, -37.9012633229723, -55.565989364865, 0, 0, -326.970966367812, 0, 0, 0, -326.249056877306, 76.2431110016698, 8.26856058477972
2320000, 215.593188083913, 0, 52.1623030460141, -122.915490544261, 0, 0, 0, -33.0200030437423, -55.9516613559995, 0, 0, -326.562983572375, 0, 0, 0, -270.694647386451, 82.6578236572451, 10.888280680782
2324000, 142.090573193753, 0, 39.3067056012461, -125.471322831329, 0, 0, 0, -36.4735996822481, -55.990443742783, 0, 0, -329.18987044862, 0, 0, 0, -365.727957909981, 67.2361543361779, 2.57274628838654
2328000, 206.528304584522, 0, 39.7288453090334, -121.614614713011, 0, 0, 0, -37.8861758137152, -55.8256177441247, 0, 0, -327.950059356567, 0, 0, 0, -297.019317733863, 69.5319061900846, 5.22412478359147
2332000, 191.161575140275, 0, 37.4616100940344, -121.331272801746, 0, 0, 0, -27.4387784564123, -56.3109331192077, 0, 0, -329.980847735696, 0, 0, 0, -306.438646878753, 67.9935926261339, 3.30146719609158
2336000, 206.261787250683, 0, 45.539840429175, -124.76530680717, 0, 0, 0, -30.5173319231645, -56.3282406686966, 0, 0, -326.121788232844, 0, 0, 0, -285.931039952017, 85.6465151995343, 8.28464616123213
2340000, 235.264540105467, 0, 42.7364582588878, -125.060325298387, 0, 0, 0, -36.3533754198851, -56.3332108618608, 0, 0, -325.295181492896, 0, 0, 0, -265.041094708674, 74.4211932099081, 9.37301631224922
2344000, 247.238442142122, 0, 53.9782030086101, -128.681490994915, 0, 0, 0, -31.4420746332206, -55.5049736919433, 0, 0, -326.78922134853, 0, 0, 0, -241.201115517877, 78.5005869818414, 12.318266969869
2348000, 233.253457540318, 0, 50.5305654848123, -121.036581732194, 0, 0, 0, -28.768849491964, -56.8250547965729, 0, 0, -329.256531245462, 0, 0, 0, -252.102994241063, 84.3295321532891, 11.0908487609801
2352000, 202.914153841634, 0, 37.4318100955319, -120.124138689733, 0, 0, 0, -30.5670547117184, -56.0001902893243, 0, 0, -328.391931341671, 0, 0, 0, -294.737351095281, 82.9532266512348, 8.24120559340158
2356000, 191.908733201521, 0, 48.8383900513123, -124.343139943206, 0, 0, 0, -28.472789886385, -56.287077901895, 0, 0, -326.002149246649, 0, 0, 0, -294.358033725302, 81.4588670514147, 3.33624559961988
2360000, 201.717932972618, 0, 44.8691811803989, -128.816237427028, 0, 0, 0, -35.5342069644727, -56.290478849389, 0, 0, -330.765619084415, 0, 0, 0, -304.819428172288, 79.4593556856142, 6.60536196550979
2364000, 167.108314718385, 0, 35.8447067896886, -122.998092717117, 0, 0, 0, -32.0322852016504, -54.7860963551732, 0, 0, -327.262154351766, 0, 0, 0, -334.125607117633, 69.2057229758629, 6.07780676294211
2368000, 162.530354494479, 0, 42.6762305116716, -118.600508397068, 0, 0, 0, -31.6908865315549, -56.5064642837824, 0, 0, -331.11472176695, 0, 0, 0, -332.705995973205, 83.0651457192014, 7.63940701865556
2372000, 207.492512739111, 0, 35.5812828836521, -125.781004876503, 0, 0, 0, -33.3741921369829, -56.2743564367178, 0, 0, -326.799645227853, 0, 0, 0, -299.155403055294, 73.9971154561992, 8.70671275099634
2376000, 223.829027017409, 0, 42.4781929234598, -124.27044092066, 0, 0, 0, -37.6622495681191, -55.109305642719, 0, 0, -321.916166943208, 0, 0, 0, -272.650943133837, 73.9531337017651, 6.71300639879305
2380000, 203.736552988946, 0, 58.5559478415967, -131.650033799869, 0, 0, 0, -30.5172726165086, -55.3179720314649, 0, 0, -329.547780475632, 0, 0, 0, -284.740558092932, 97.1743736147015, 3.48038002479716
2384000, 189.327751849064, 0, 44.3327851573568, -124.038772991378, 0, 0, 0, -36.0088688970469, -55.236957605809, 0, 0, -327.519819421279, 0, 0, 0, -309.143881909092, 69.7620448032303, 2.69668718015649
2388000, 191.571837288738, 0, 44.1027824642329, -126.498511404901, 0, 0, 0, -39.0242994373071, -55.6965603771441, 0, 0, -326.184947592437, 0, 0, 0, -311.729699058818, 90.8252120536539, 6.3221534109413
2392000, 214.510283193246, 0, 46.6501514910841, -122.158812050572, 0, 0, 0, -29.7872443058047, -55.1095914523172, 0, 0, -331.720112326528, 0, 0, 0, -277.615325450892, 81.8885236849642, 8.52605902330235
2396000, 196.766589498867, 0, 43.3428720953027, -124.639532107665, 0, 0, 0, -26.2625048746003, -56.4347121245782, 0, 0, -324.088829397561, 0, 0, 0, -291.316116910235, 87.7544749752204, 4.03179697478658
2400000, 193.574016338877, 0, 41.8644245495198, -121.05145775476, 0, 0, 0, -35.2545820232054, -57.0241124738817, 0, 0, -326.724842821407, 0, 0, 0, -304.616554184857, 68.5723780023044, 7.95197193924834
2404000, 222.962437867725, 0, 44.4830505816754, -118.339004864838, 0, 0, 0, -33.6203959739234, -53.9623347684789, 0, 0, -331.153910136993, 0, 0, 0, -269.630157294833, 76.5532608942262, 6.59581135800303
